,DateTime,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Power_con
1393,12/14/2008 5:00,14/12/2008,5:00 AM,0.346,0.066,245.47,1.4,0,0,0,5.766666667
1394,12/14/2008 11:00,14/12/2008,11:00 AM,5.138,0.084,236.31,21.6,37,38,0,10.63333333
1395,12/14/2008 17:00,14/12/2008,5:00 PM,0.806,0.11,239.4,3.4,0,1,0,12.43333333
1396,12/14/2008 23:00,14/12/2008,11:00 PM,0.788,0.19,245.61,3.2,0,2,0,11.13333333
1397,12/15/2008 5:00,15/12/2008,5:00 AM,0.27,0,243.56,1.2,0,0,0,4.5
1398,12/15/2008 11:00,15/12/2008,11:00 AM,1.344,0.056,241.78,5.6,0,0,18,4.4
1399,12/15/2008 17:00,15/12/2008,5:00 PM,0.436,0.198,242.64,2,0,0,0,7.266666667
1400,12/15/2008 23:00,15/12/2008,11:00 PM,0.436,0.108,243.8,1.8,2,0,0,5.266666667
1401,12/16/2008 5:00,16/12/2008,5:00 AM,0.276,0,247.53,1.2,0,0,0,4.6
1402,12/16/2008 11:00,16/12/2008,11:00 AM,1.366,0,243.11,5.6,0,0,18,4.766666667
1403,12/16/2008 17:00,16/12/2008,5:00 PM,0.804,0.208,242.99,3.4,0,0,0,13.4
1404,12/16/2008 23:00,16/12/2008,11:00 PM,0.638,0,244.48,2.6,0,0,0,10.63333333
1405,12/17/2008 5:00,17/12/2008,5:00 AM,0.274,0,247.12,1.2,0,0,0,4.566666667
1406,12/17/2008 11:00,17/12/2008,11:00 AM,1.554,0.278,241.81,6.4,0,0,18,7.9
1407,12/17/2008 17:00,17/12/2008,5:00 PM,1.168,0,242.26,4.8,0,0,0,19.46666667
1408,12/17/2008 23:00,17/12/2008,11:00 PM,0.364,0,244.78,1.4,1,0,0,5.066666667
1409,12/18/2008 5:00,18/12/2008,5:00 AM,0.498,0.31,242.92,2.4,0,1,0,7.3
1410,12/18/2008 11:00,18/12/2008,11:00 AM,1.346,0.064,239.75,5.6,0,0,17,5.433333333
1411,12/18/2008 17:00,18/12/2008,5:00 PM,0.216,0,242.81,0.8,0,0,0,3.6
1412,12/18/2008 23:00,18/12/2008,11:00 PM,1.104,0.14,244.1,4.8,1,0,0,17.4
1413,12/19/2008 5:00,19/12/2008,5:00 AM,0.276,0,244.55,1.2,0,0,0,4.6
1414,12/19/2008 11:00,19/12/2008,11:00 AM,1.344,0,239.85,5.6,0,0,18,4.4
1415,12/19/2008 17:00,19/12/2008,5:00 PM,1.396,0.29,241.38,5.8,0,0,0,23.26666667
1416,12/19/2008 23:00,19/12/2008,11:00 PM,1.378,0,243.09,5.6,0,0,18,4.966666667
1417,12/20/2008 5:00,20/12/2008,5:00 AM,0.222,0,244.56,1,0,0,0,3.7
1418,12/20/2008 11:00,20/12/2008,11:00 AM,1.772,0,242.39,7.2,0,0,18,11.53333333
1419,12/20/2008 17:00,20/12/2008,5:00 PM,1.718,0.154,239.05,7.2,0,6,0,22.63333333
1420,12/20/2008 23:00,20/12/2008,11:00 PM,0.468,0.078,240.89,2,0,1,0,6.8
1421,12/21/2008 5:00,21/12/2008,5:00 AM,0.284,0.048,243.96,1.2,0,0,0,4.733333333
1422,12/21/2008 11:00,21/12/2008,11:00 AM,2.182,0.048,238.4,9,0,0,17,19.36666667
1423,12/21/2008 17:00,21/12/2008,5:00 PM,5.176,0.284,237.51,21.8,0,37,17,32.26666667
1424,12/21/2008 23:00,21/12/2008,11:00 PM,2.716,0.078,240.29,11.2,38,1,0,6.266666667
1425,12/22/2008 5:00,22/12/2008,5:00 AM,0.266,0,244.85,1.2,0,0,0,4.433333333
1426,12/22/2008 11:00,22/12/2008,11:00 AM,1.716,0,239.31,7.2,0,0,17,11.6
1427,12/22/2008 17:00,22/12/2008,5:00 PM,2.67,0.218,237.69,12,9,0,0,35.5
1428,12/22/2008 23:00,22/12/2008,11:00 PM,2.806,0.064,239.09,11.6,0,0,17,29.76666667
1429,12/23/2008 5:00,23/12/2008,5:00 AM,0.316,0.09,242.52,1.4,0,0,0,5.266666667
1430,12/23/2008 11:00,23/12/2008,11:00 AM,0.34,0,239.46,1.4,0,0,0,5.666666667
1431,12/23/2008 17:00,23/12/2008,5:00 PM,0.762,0.212,239.16,3.4,0,0,0,12.7
1432,12/23/2008 23:00,23/12/2008,11:00 PM,0.302,0.086,245.62,1.2,0,1,0,4.033333333
1433,12/24/2008 5:00,24/12/2008,5:00 AM,0.328,0.096,245.02,1.4,0,0,0,5.466666667
1434,12/24/2008 11:00,24/12/2008,11:00 AM,1.358,0.048,238.14,5.6,0,2,17,3.633333333
1435,12/24/2008 17:00,24/12/2008,5:00 PM,2.942,0.234,238.78,12.2,0,0,18,31.03333333
1436,12/24/2008 23:00,24/12/2008,11:00 PM,0.48,0.09,245.7,2,0,0,0,8
1437,12/25/2008 5:00,25/12/2008,5:00 AM,0.21,0.052,245.13,0.8,0,0,0,3.5
1438,12/25/2008 11:00,25/12/2008,11:00 AM,0.618,0,241.35,2.6,0,0,0,10.3
1439,12/25/2008 17:00,25/12/2008,5:00 PM,0.422,0.062,240.74,1.8,0,1,0,6.033333333
1440,12/25/2008 23:00,25/12/2008,11:00 PM,0.416,0,242.89,1.6,0,0,0,6.933333333
1441,12/26/2008 5:00,26/12/2008,5:00 AM,0.296,0.072,245.59,1.2,0,0,0,4.933333333
1442,12/26/2008 11:00,26/12/2008,11:00 AM,1.412,0.078,242.24,5.8,0,0,18,5.533333333
1443,12/26/2008 17:00,26/12/2008,5:00 PM,0.846,0.126,242.56,3.6,0,0,0,14.1
1444,12/26/2008 23:00,26/12/2008,11:00 PM,1.04,0.136,243.31,4.2,0,1,0,16.33333333
1445,12/27/2008 5:00,27/12/2008,5:00 AM,2.47,0.08,244.48,10,0,0,18,23.16666667
1446,12/27/2008 11:00,27/12/2008,11:00 AM,2.448,0,236.12,10.2,0,0,17,23.8
1447,12/27/2008 17:00,27/12/2008,5:00 PM,1.368,0,241.78,5.6,0,0,0,22.8
1448,12/27/2008 23:00,27/12/2008,11:00 PM,3.784,0.054,244,15.4,0,0,18,45.06666667
1449,12/28/2008 5:00,28/12/2008,5:00 AM,1.72,0.08,246.21,7,0,1,0,27.66666667
1450,12/28/2008 11:00,28/12/2008,11:00 AM,2.604,0.05,241.65,10.6,39,0,0,4.4
1451,12/28/2008 17:00,28/12/2008,5:00 PM,0.212,0,243.6,0.8,0,0,0,3.533333333
1452,12/28/2008 23:00,28/12/2008,11:00 PM,0.29,0.074,246.92,1.2,0,0,0,4.833333333
1453,12/29/2008 5:00,29/12/2008,5:00 AM,0.252,0,244.47,1,0,1,0,3.2
1454,12/29/2008 11:00,29/12/2008,11:00 AM,0.316,0.092,241.87,1.4,0,0,0,5.266666667
1455,12/29/2008 17:00,29/12/2008,5:00 PM,0.212,0,244.3,0.8,0,0,0,3.533333333
1456,12/29/2008 23:00,29/12/2008,11:00 PM,0.212,0,247.35,0.8,0,0,0,3.533333333
1457,12/30/2008 5:00,30/12/2008,5:00 AM,0.312,0.104,246.82,1.2,0,0,0,5.2
1458,12/30/2008 11:00,30/12/2008,11:00 AM,0.294,0.076,241.55,1.2,0,2,0,2.9
1459,12/30/2008 17:00,30/12/2008,5:00 PM,1.654,0.244,238.28,7,0,0,0,27.56666667
1460,12/30/2008 23:00,30/12/2008,11:00 PM,1.234,0.112,243.92,5.2,0,0,0,20.56666667
1461,12/31/2008 5:00,31/12/2008,5:00 AM,1.396,0.058,242.35,5.6,0,0,18,5.266666667
1462,12/31/2008 11:00,31/12/2008,11:00 AM,0.452,0,244.32,2,0,0,0,7.533333333
1463,12/31/2008 17:00,31/12/2008,5:00 PM,1.442,0.078,238.44,6,0,0,18,6.033333333
1464,12/31/2008 23:00,31/12/2008,11:00 PM,0.556,0.05,248.35,2.4,0,0,0,9.266666667
1465,1/1/2009 5:00,1/1/2009,5:00 AM,0.588,0.052,243.97,2.8,0,0,0,9.8
1466,1/1/2009 11:00,1/1/2009,11:00 AM,0.488,0.056,238.81,2.2,0,1,0,7.133333333
1467,1/1/2009 17:00,1/1/2009,5:00 PM,0.312,0.064,240.96,1.2,0,0,0,5.2
1468,1/1/2009 23:00,1/1/2009,11:00 PM,2.558,0.12,242.1,10.6,0,1,18,23.63333333
1469,1/2/2009 5:00,2/1/2009,5:00 AM,1.376,0.064,247.19,5.6,0,0,19,3.933333333
1470,1/2/2009 11:00,2/1/2009,11:00 AM,1.932,0.202,241.05,8,0,0,18,14.2
1471,1/2/2009 17:00,2/1/2009,5:00 PM,3.158,0.284,242.31,13.6,0,0,18,34.63333333
1472,1/2/2009 23:00,2/1/2009,11:00 PM,1.596,0.236,242.21,6.6,0,0,18,8.6
1473,1/3/2009 5:00,3/1/2009,5:00 AM,0.214,0,246.52,0.8,0,0,0,3.566666667
1474,1/3/2009 11:00,3/1/2009,11:00 AM,1.624,0.13,239.91,6.8,2,0,17,8.066666667
1475,1/3/2009 17:00,3/1/2009,5:00 PM,0.606,0.054,242.01,2.6,0,0,0,10.1
1476,1/3/2009 23:00,3/1/2009,11:00 PM,2.33,0.048,239.4,9.8,0,1,18,19.83333333
1477,1/4/2009 5:00,4/1/2009,5:00 AM,0.516,0.104,249.05,2.2,0,0,0,8.6
1478,1/4/2009 11:00,4/1/2009,11:00 AM,0.488,0.046,242.84,2,0,1,0,7.133333333
1479,1/4/2009 17:00,4/1/2009,5:00 PM,2.332,0.42,242.53,9.8,0,3,0,35.86666667
1480,1/4/2009 23:00,4/1/2009,11:00 PM,0.418,0,246.68,1.8,0,0,0,6.966666667
1481,1/5/2009 5:00,5/1/2009,5:00 AM,0.288,0.06,248.42,1.2,0,0,0,4.8
1482,1/5/2009 11:00,5/1/2009,11:00 AM,1.352,0.076,240.86,5.6,0,0,18,4.533333333
1483,1/5/2009 17:00,5/1/2009,5:00 PM,0.354,0.072,246.69,1.4,0,1,0,4.9
1484,1/5/2009 23:00,5/1/2009,11:00 PM,0.338,0,246.16,1.4,0,0,0,5.633333333
1485,1/6/2009 5:00,6/1/2009,5:00 AM,0.274,0,246.97,1.2,0,0,0,4.566666667
1486,1/6/2009 11:00,6/1/2009,11:00 AM,1.508,0,240.86,6.2,0,0,18,7.133333333
1487,1/6/2009 17:00,6/1/2009,5:00 PM,0.318,0.046,249.44,1.4,0,0,0,5.3
1488,1/6/2009 23:00,6/1/2009,11:00 PM,0.294,0.058,248.78,1.2,0,0,0,4.9
1489,1/7/2009 5:00,7/1/2009,5:00 AM,0.298,0.06,247.5,1.2,0,0,0,4.966666667
1490,1/7/2009 11:00,7/1/2009,11:00 AM,1.376,0.058,245.89,5.6,0,0,18,4.933333333
1491,1/7/2009 17:00,7/1/2009,5:00 PM,0.668,0.08,249.41,2.6,0,0,0,11.13333333
1492,1/7/2009 23:00,7/1/2009,11:00 PM,0.726,0.09,247.38,3,0,0,0,12.1
1493,1/8/2009 5:00,8/1/2009,5:00 AM,1.488,0,249.09,6,0,0,19,5.8
1494,1/8/2009 11:00,8/1/2009,11:00 AM,1.402,0,240.49,5.8,0,0,18,5.366666667
1495,1/8/2009 17:00,8/1/2009,5:00 PM,0.264,0,244.98,1.2,0,0,0,4.4
1496,1/8/2009 23:00,8/1/2009,11:00 PM,0.396,0.098,247.04,1.6,0,0,0,6.6
1497,1/9/2009 5:00,9/1/2009,5:00 AM,0.456,0.234,248.05,2,0,1,0,6.6
1498,1/9/2009 11:00,9/1/2009,11:00 AM,1.568,0.206,244.1,6.4,0,2,18,6.133333333
1499,1/9/2009 17:00,9/1/2009,5:00 PM,1.028,0.35,244.87,5.4,0,0,0,17.13333333
1500,1/9/2009 23:00,9/1/2009,11:00 PM,0.21,0,246.42,0.8,0,0,0,3.5
1501,1/10/2009 5:00,10/1/2009,5:00 AM,0.212,0,246.71,0.8,0,0,0,3.533333333
1502,1/10/2009 11:00,10/1/2009,11:00 AM,1.288,0.05,241.52,5.2,0,0,18,3.466666667
1503,1/10/2009 17:00,10/1/2009,5:00 PM,4.196,0.242,239.34,17.4,39,0,18,12.93333333
1504,1/10/2009 23:00,10/1/2009,11:00 PM,0.448,0.09,248.41,2,0,0,0,7.466666667
1505,1/11/2009 5:00,11/1/2009,5:00 AM,0.32,0.074,250.71,1.4,0,0,0,5.333333333
1506,1/11/2009 11:00,11/1/2009,11:00 AM,0.39,0.214,245.01,1.8,0,1,0,5.5
1507,1/11/2009 17:00,11/1/2009,5:00 PM,0.628,0.124,244.8,2.6,0,0,0,10.46666667
1508,1/11/2009 23:00,11/1/2009,11:00 PM,3.562,0,242.68,14.6,39,0,0,20.36666667
1509,1/12/2009 5:00,12/1/2009,5:00 AM,0.402,0.228,248.69,1.8,0,2,0,4.7
1510,1/12/2009 11:00,12/1/2009,11:00 AM,1.296,0.066,243.29,5.2,0,0,18,3.6
1511,1/12/2009 17:00,12/1/2009,5:00 PM,0.592,0.06,245.05,2.4,0,0,0,9.866666667
1512,1/12/2009 23:00,12/1/2009,11:00 PM,0.336,0.064,248.45,1.4,0,0,0,5.6
1513,1/13/2009 5:00,13/1/2009,5:00 AM,0.26,0.05,245.4,1.2,0,0,0,4.333333333
1514,1/13/2009 11:00,13/1/2009,11:00 AM,1.512,0.194,240.36,6.2,0,1,18,6.2
1515,1/13/2009 17:00,13/1/2009,5:00 PM,0.428,0.2,244.6,2,0,0,0,7.133333333
1516,1/13/2009 23:00,13/1/2009,11:00 PM,1.82,0.224,246.14,7.4,0,0,19,11.33333333
1517,1/14/2009 5:00,14/1/2009,5:00 AM,0.236,0,248.64,1,0,0,0,3.933333333
1518,1/14/2009 11:00,14/1/2009,11:00 AM,1.744,0.074,241.51,7.2,0,2,18,9.066666667
1519,1/14/2009 17:00,14/1/2009,5:00 PM,0.694,0.066,245.43,2.8,0,0,0,11.56666667
1520,1/14/2009 23:00,14/1/2009,11:00 PM,0.214,0,244.02,0.8,0,0,0,3.566666667
1521,1/15/2009 5:00,15/1/2009,5:00 AM,0.22,0,244.52,0.8,0,0,0,3.666666667
1522,1/15/2009 11:00,15/1/2009,11:00 AM,1.328,0,239.19,5.4,0,0,17,5.133333333
1523,1/15/2009 17:00,15/1/2009,5:00 PM,0.21,0.048,242.86,0.8,0,0,0,3.5
1524,1/15/2009 23:00,15/1/2009,11:00 PM,0.36,0,248.76,1.6,0,0,0,6
1525,1/16/2009 5:00,16/1/2009,5:00 AM,0.272,0,245.84,1.2,0,0,0,4.533333333
1526,1/16/2009 11:00,16/1/2009,11:00 AM,1.32,0.062,240.21,5.4,0,0,17,5
1527,1/16/2009 17:00,16/1/2009,5:00 PM,2.894,0.184,240.8,12,0,1,18,29.23333333
1528,1/16/2009 23:00,16/1/2009,11:00 PM,2.79,0,243.18,11.4,1,0,18,27.5
1529,1/17/2009 5:00,17/1/2009,5:00 AM,1.426,0.07,245.7,5.8,0,2,0,21.76666667
1530,1/17/2009 11:00,17/1/2009,11:00 AM,1.504,0.16,238.22,6.2,0,0,0,25.06666667
1531,1/17/2009 17:00,17/1/2009,5:00 PM,2.384,0.146,240.68,10,0,20,0,19.73333333
1532,1/17/2009 23:00,17/1/2009,11:00 PM,2.232,0.064,244.67,9,0,0,19,18.2
1533,1/18/2009 5:00,18/1/2009,5:00 AM,0.314,0.074,247.25,1.4,0,1,0,4.233333333
1534,1/18/2009 11:00,18/1/2009,11:00 AM,2.828,0,238.18,13,20,0,0,27.13333333
1535,1/18/2009 17:00,18/1/2009,5:00 PM,2.728,0,240.96,11.4,0,0,17,28.46666667
1536,1/18/2009 23:00,18/1/2009,11:00 PM,1.81,0.178,244.15,7.4,0,0,19,11.16666667
1537,1/19/2009 5:00,19/1/2009,5:00 AM,0.336,0.094,244.95,1.4,0,0,0,5.6
1538,1/19/2009 11:00,19/1/2009,11:00 AM,1.458,0.21,241.06,6,0,1,17,6.3
1539,1/19/2009 17:00,19/1/2009,5:00 PM,0.346,0.1,242.23,1.6,0,0,0,5.766666667
1540,1/19/2009 23:00,19/1/2009,11:00 PM,0.264,0.062,245.9,1.2,0,0,0,4.4
1541,1/20/2009 5:00,20/1/2009,5:00 AM,0.214,0.06,244.71,0.8,0,0,0,3.566666667
1542,1/20/2009 11:00,20/1/2009,11:00 AM,1.29,0.068,239.49,5.4,0,0,17,4.5
1543,1/20/2009 17:00,20/1/2009,5:00 PM,1.308,0.052,243.77,5.2,0,0,18,3.8
1544,1/20/2009 23:00,20/1/2009,11:00 PM,1.598,0.054,244.09,6.4,0,2,18,6.633333333
1545,1/21/2009 5:00,21/1/2009,5:00 AM,0.216,0.046,244.37,0.8,0,0,0,3.6
1546,1/21/2009 11:00,21/1/2009,11:00 AM,1.274,0.052,240.1,5.2,0,0,18,3.233333333
1547,1/21/2009 17:00,21/1/2009,5:00 PM,1.146,0.052,242.39,4.8,1,0,0,18.1
1548,1/21/2009 23:00,21/1/2009,11:00 PM,0.346,0.06,246.63,1.6,0,0,0,5.766666667
1549,1/22/2009 5:00,22/1/2009,5:00 AM,0.264,0.058,246.02,1.2,0,0,0,4.4
1550,1/22/2009 11:00,22/1/2009,11:00 AM,1.314,0.066,239.66,5.4,0,0,18,3.9
1551,1/22/2009 17:00,22/1/2009,5:00 PM,0.416,0.09,244.26,1.8,0,0,0,6.933333333
1552,1/22/2009 23:00,22/1/2009,11:00 PM,0.366,0.094,245.35,1.6,0,0,0,6.1
1553,1/23/2009 5:00,23/1/2009,5:00 AM,0.368,0.092,244.85,1.6,0,0,0,6.133333333
1554,1/23/2009 11:00,23/1/2009,11:00 AM,1.85,0.152,237.09,7.8,0,1,18,11.83333333
1555,1/23/2009 17:00,23/1/2009,5:00 PM,0.54,0.064,241.15,2.2,0,0,0,9
1556,1/23/2009 23:00,23/1/2009,11:00 PM,0.478,0,245.33,2,0,0,0,7.966666667
1557,1/24/2009 5:00,24/1/2009,5:00 AM,0.276,0,247.61,1.2,0,0,0,4.6
1558,1/24/2009 11:00,24/1/2009,11:00 AM,4.268,0.438,238.82,17.8,39,0,17,15.13333333
1559,1/24/2009 17:00,24/1/2009,5:00 PM,0.442,0,240.89,1.8,0,0,0,7.366666667
1560,1/24/2009 23:00,24/1/2009,11:00 PM,1.204,0.132,243.69,4.8,0,0,0,20.06666667
1561,1/25/2009 5:00,25/1/2009,5:00 AM,1.568,0.308,246.26,6.4,0,1,0,25.13333333
1562,1/25/2009 11:00,25/1/2009,11:00 AM,1.368,0,239.84,5.6,0,0,0,22.8
1563,1/25/2009 17:00,25/1/2009,5:00 PM,2.488,0.194,241.05,10.2,0,2,17,22.46666667
1564,1/25/2009 23:00,25/1/2009,11:00 PM,1.564,0.104,243.88,6.4,0,1,19,6.066666667
1565,1/26/2009 5:00,26/1/2009,5:00 AM,0.222,0,246.37,0.8,0,0,0,3.7
1566,1/26/2009 11:00,26/1/2009,11:00 AM,0.308,0.062,238.15,1.4,0,0,0,5.133333333
1567,1/26/2009 17:00,26/1/2009,5:00 PM,0.71,0.08,244.18,3,0,0,0,11.83333333
1568,1/26/2009 23:00,26/1/2009,11:00 PM,0.786,0,246.03,3.2,0,0,0,13.1
1569,1/27/2009 5:00,27/1/2009,5:00 AM,0.486,0.248,247.35,2.2,0,1,0,7.1
1570,1/27/2009 11:00,27/1/2009,11:00 AM,1.54,0.054,240.37,6.4,0,0,18,7.666666667
1571,1/27/2009 17:00,27/1/2009,5:00 PM,0.292,0,243.5,1.2,0,0,0,4.866666667
1572,1/27/2009 23:00,27/1/2009,11:00 PM,0.38,0,245.86,1.6,0,0,0,6.333333333
1573,1/28/2009 5:00,28/1/2009,5:00 AM,0.22,0,247.87,0.8,0,0,0,3.666666667
1574,1/28/2009 11:00,28/1/2009,11:00 AM,2.604,0.104,240.34,10.8,0,0,18,25.4
1575,1/28/2009 17:00,28/1/2009,5:00 PM,4.582,0.108,240.41,19.2,0,28,18,30.36666667
1576,1/28/2009 23:00,28/1/2009,11:00 PM,0.222,0.062,247.57,1,0,0,0,3.7
1577,1/29/2009 5:00,29/1/2009,5:00 AM,0.332,0.076,245.56,1.4,0,0,0,5.533333333
1578,1/29/2009 11:00,29/1/2009,11:00 AM,0.664,0.076,241.04,2.8,0,1,0,10.06666667
1579,1/29/2009 17:00,29/1/2009,5:00 PM,0.954,0.094,244.86,4.2,0,0,0,15.9
1580,1/29/2009 23:00,29/1/2009,11:00 PM,0.466,0,246.03,1.8,0,0,0,7.766666667
1581,1/30/2009 5:00,30/1/2009,5:00 AM,0.34,0.112,246.33,1.4,0,0,0,5.666666667
1582,1/30/2009 11:00,30/1/2009,11:00 AM,0.624,0.098,242.31,2.8,0,0,0,10.4
1583,1/30/2009 17:00,30/1/2009,5:00 PM,2.292,0,242.12,9.4,0,0,18,20.2
1584,1/30/2009 23:00,30/1/2009,11:00 PM,0.506,0.198,247.18,2.2,0,0,0,8.433333333
1585,1/31/2009 5:00,31/1/2009,5:00 AM,0.224,0.05,247.33,1,0,0,0,3.733333333
1586,1/31/2009 11:00,31/1/2009,11:00 AM,1.76,0.076,241.74,7.2,0,0,18,11.33333333
1587,1/31/2009 17:00,31/1/2009,5:00 PM,4.718,0.484,239.1,19.8,38,2,17,21.63333333
1588,1/31/2009 23:00,31/1/2009,11:00 PM,3.13,0.056,244.07,12.8,0,0,18,34.16666667
1589,2/1/2009 5:00,1/2/2009,5:00 AM,0.428,0.198,246.3,2,0,0,0,7.133333333
1590,2/1/2009 11:00,1/2/2009,11:00 AM,0.476,0.122,245.29,2,0,0,0,7.933333333
1591,2/1/2009 17:07,1/2/2009,5:07 PM,1.556,0.056,245,6.4,0,0,0,25.93333333
1592,2/1/2009 23:00,1/2/2009,11:00 PM,0.334,0.108,247.16,1.4,0,0,0,5.566666667
1593,2/2/2009 5:00,2/2/2009,5:00 AM,0.3,0.092,246.26,1.2,0,1,0,4
1594,2/2/2009 11:00,2/2/2009,11:00 AM,1.268,0.054,239.9,5.2,0,0,18,3.133333333
1595,2/2/2009 17:00,2/2/2009,5:00 PM,0.266,0,247.44,1.2,0,0,0,4.433333333
1596,2/2/2009 23:00,2/2/2009,11:00 PM,1.614,0.096,245.05,6.6,1,0,18,7.9
1597,2/3/2009 5:00,3/2/2009,5:00 AM,0.326,0.102,245.89,1.4,0,0,0,5.433333333
1598,2/3/2009 11:00,3/2/2009,11:00 AM,1.678,0,240.9,6.8,0,0,18,9.966666667
1599,2/3/2009 17:00,3/2/2009,5:00 PM,1.49,0.216,243.83,6,0,2,18,4.833333333
1600,2/3/2009 23:00,3/2/2009,11:00 PM,1.682,0.106,246.59,7,0,1,0,27.03333333
1601,2/4/2009 5:00,4/2/2009,5:00 AM,0.21,0,246.42,0.8,0,0,0,3.5
1602,2/4/2009 11:00,4/2/2009,11:00 AM,2.572,0.28,245.78,10.8,0,18,18,6.866666667
1603,2/4/2009 17:00,4/2/2009,5:00 PM,1.376,0,241.9,5.6,0,0,18,4.933333333
1604,2/4/2009 23:00,4/2/2009,11:00 PM,0.284,0.068,246.47,1.2,0,0,0,4.733333333
1605,2/5/2009 5:00,5/2/2009,5:00 AM,0.222,0.046,247.36,1,0,0,0,3.7
1606,2/5/2009 11:00,5/2/2009,11:00 AM,1.298,0.066,240.01,5.4,0,0,17,4.633333333
1607,2/5/2009 17:00,5/2/2009,5:00 PM,1.498,0.048,243.76,6.2,0,0,18,6.966666667
1608,2/5/2009 23:00,5/2/2009,11:00 PM,1.494,0.088,245.16,6,0,0,18,6.9
1609,2/6/2009 5:00,6/2/2009,5:00 AM,0.288,0,245.9,1.2,0,0,0,4.8
1610,2/6/2009 11:00,6/2/2009,11:00 AM,1.37,0.092,240.27,5.6,0,0,17,5.833333333
1611,2/6/2009 17:00,6/2/2009,5:00 PM,2.238,0.076,239.54,9.4,0,0,18,19.3
1612,2/6/2009 23:00,6/2/2009,11:00 PM,1.372,0.082,242.56,5.6,0,0,0,22.86666667
1613,2/7/2009 5:00,7/2/2009,5:00 AM,0.216,0,247.49,0.8,0,0,0,3.6
1614,2/7/2009 11:00,7/2/2009,11:00 AM,3.866,0.138,233.26,16.6,38,0,16,10.43333333
1615,2/7/2009 17:00,7/2/2009,5:00 PM,4.382,0.404,239.39,18.6,36,2,17,18.03333333
1616,2/7/2009 23:00,7/2/2009,11:00 PM,4.47,0.052,242.3,19.4,0,0,18,56.5
1617,2/8/2009 5:00,8/2/2009,5:00 AM,0.24,0,248.37,1,0,0,0,4
1618,2/8/2009 11:00,8/2/2009,11:00 AM,1.648,0.302,239.87,7,0,1,17,9.466666667
1619,2/8/2009 17:00,8/2/2009,5:00 PM,4.024,0.202,236.91,17,37,0,17,13.06666667
1620,2/8/2009 23:00,8/2/2009,11:00 PM,0.28,0.048,246.77,1.2,0,0,0,4.666666667
1621,2/9/2009 5:00,9/2/2009,5:00 AM,0.318,0.096,245.57,1.4,0,0,0,5.3
1622,2/9/2009 11:00,9/2/2009,11:00 AM,4.304,0.198,236.05,18.2,0,0,18,53.73333333
1623,2/9/2009 17:00,9/2/2009,5:00 PM,0.486,0.086,244.41,2.2,0,0,0,8.1
1624,2/9/2009 23:00,9/2/2009,11:00 PM,0.216,0,244.98,0.8,0,0,0,3.6
1625,2/10/2009 5:00,10/2/2009,5:00 AM,0.294,0.076,245.01,1.2,0,0,0,4.9
1626,2/10/2009 11:00,10/2/2009,11:00 AM,1.39,0.088,241.51,5.6,0,0,18,5.166666667
1627,2/10/2009 17:00,10/2/2009,5:00 PM,1.624,0.064,242.63,6.6,0,0,18,9.066666667
1628,2/10/2009 23:00,10/2/2009,11:00 PM,1.186,0.09,245.22,5,0,0,0,19.76666667
1629,2/11/2009 5:00,11/2/2009,5:00 AM,0.296,0.08,243.74,1.2,0,0,0,4.933333333
1630,2/11/2009 11:00,11/2/2009,11:00 AM,2.082,0.288,238.85,8.8,0,2,18,14.7
1631,2/11/2009 17:00,11/2/2009,5:00 PM,0.69,0.538,244.6,3.6,0,2,0,9.5
1632,2/11/2009 23:00,11/2/2009,11:00 PM,0.346,0,245.25,1.4,0,0,0,5.766666667
1633,2/12/2009 5:00,12/2/2009,5:00 AM,0.314,0.106,247.08,1.4,0,1,0,4.233333333
1634,2/12/2009 11:00,12/2/2009,11:00 AM,1.422,0.082,239.9,5.8,0,0,17,6.7
1635,2/12/2009 17:00,12/2/2009,5:00 PM,1.416,0.08,246.28,5.6,0,0,18,5.6
1636,2/12/2009 23:00,12/2/2009,11:00 PM,0.324,0.126,247.09,1.4,0,0,0,5.4
1637,2/13/2009 5:00,13/2/2009,5:00 AM,0.214,0,241.13,0.8,0,0,0,3.566666667
1638,2/13/2009 11:00,13/2/2009,11:00 AM,1.478,0.3,236.99,6.2,0,1,17,6.633333333
1639,2/13/2009 17:00,13/2/2009,5:00 PM,1.978,0.084,244.21,8,0,1,18,13.96666667
1640,2/13/2009 23:00,13/2/2009,11:00 PM,0.46,0.222,244.27,2,0,1,0,6.666666667
1641,2/14/2009 5:00,14/2/2009,5:00 AM,0.3,0.086,244.43,1.2,0,2,0,3
1642,2/14/2009 11:00,14/2/2009,11:00 AM,1.298,0.1,239.44,5.4,0,0,18,3.633333333
1643,2/14/2009 17:00,14/2/2009,5:00 PM,1.478,0.06,243.56,6,0,1,19,4.633333333
1644,2/14/2009 23:00,14/2/2009,11:00 PM,1.728,0.046,243.47,7,0,0,18,10.8
1645,2/15/2009 5:00,15/2/2009,5:00 AM,1.284,0.054,244.18,5.2,0,0,0,21.4
1646,2/15/2009 11:00,15/2/2009,11:00 AM,2.34,0.274,238.04,10.4,9,0,18,12
1647,2/15/2009 17:00,15/2/2009,5:00 PM,0.276,0.054,240,1.2,0,0,0,4.6
1648,2/15/2009 23:00,15/2/2009,11:00 PM,0.404,0.078,243.55,1.6,0,0,0,6.733333333
