"","x"
"3221","Acer"
"3222","Acer"
"3223","Acer"
"3224","Sony"
"3225","Sony"
"3226","Acer"
"3227","Sony"
"3228","Acer"
"3229","Sony"
"3230","Acer"
"3231","Sony"
"3232","Acer"
"3233","Acer"
"3234","Acer"
"3235","Sony"
"3236","Sony"
"3237","Sony"
"3238","Sony"
"3239","Sony"
"3240","Sony"
"3241","Sony"
"3242","Sony"
"3243","Sony"
"3244","Sony"
"3245","Acer"
"3246","Sony"
"3247","Sony"
"3248","Acer"
"3249","Sony"
"3250","Sony"
"3251","Acer"
"3252","Sony"
"3253","Sony"
"3254","Sony"
"3255","Sony"
"3256","Acer"
"3257","Acer"
"3258","Acer"
"3259","Sony"
"3260","Sony"
"3261","Sony"
"3262","Sony"
"3263","Acer"
"3264","Sony"
"3265","Acer"
"3266","Sony"
"3267","Sony"
"3268","Acer"
"3269","Sony"
"3270","Sony"
"3271","Sony"
"3272","Sony"
"3273","Acer"
"3274","Sony"
"3275","Acer"
"3276","Sony"
"3277","Acer"
"3278","Sony"
"3279","Acer"
"3280","Sony"
"3281","Acer"
"3282","Sony"
"3283","Acer"
"3284","Sony"
"3285","Sony"
"3286","Acer"
"3287","Sony"
"3288","Acer"
"3289","Sony"
"3290","Sony"
"3291","Sony"
"3292","Sony"
"3293","Sony"
"3294","Sony"
"3295","Sony"
"3296","Sony"
"3297","Sony"
"3298","Acer"
"3299","Sony"
"3300","Acer"
"3301","Sony"
"3302","Acer"
"3303","Sony"
"3304","Acer"
"3305","Acer"
"3306","Acer"
"3307","Acer"
"3308","Acer"
"3309","Acer"
"3310","Sony"
"3311","Acer"
"3312","Acer"
"3313","Acer"
"3314","Acer"
"3315","Sony"
"3316","Sony"
"3317","Acer"
"3318","Acer"
"3319","Sony"
"3320","Acer"
"3321","Acer"
"3322","Acer"
"3323","Sony"
"3324","Acer"
"3325","Acer"
"3326","Acer"
"3327","Sony"
"3328","Sony"
"3329","Sony"
"3330","Sony"
"3331","Acer"
"3332","Sony"
"3333","Sony"
"3334","Acer"
"3335","Sony"
"3336","Sony"
"3337","Sony"
"3338","Acer"
"3339","Sony"
"3340","Acer"
"3341","Sony"
"3342","Acer"
"3343","Acer"
"3344","Sony"
"3345","Sony"
"3346","Sony"
"3347","Acer"
"3348","Sony"
"3349","Acer"
"3350","Sony"
"3351","Acer"
"3352","Acer"
"3353","Acer"
"3354","Sony"
"3355","Acer"
"3356","Acer"
"3357","Acer"
"3358","Acer"
"3359","Sony"
"3360","Sony"
"3361","Sony"
"3362","Sony"
"3363","Sony"
"3364","Sony"
"3365","Sony"
"3366","Sony"
"3367","Sony"
"3368","Acer"
"3369","Sony"
"3370","Sony"
"3371","Sony"
"3372","Sony"
"3373","Acer"
"3374","Sony"
"3375","Sony"
"3376","Acer"
"3377","Sony"
"3378","Acer"
"3379","Sony"
"3380","Sony"
"3381","Acer"
"3382","Sony"
"3383","Sony"
"3384","Sony"
"3385","Acer"
"3386","Sony"
"3387","Sony"
"3388","Sony"
"3389","Acer"
"3390","Sony"
"3391","Sony"
"3392","Sony"
"3393","Acer"
"3394","Sony"
"3395","Sony"
"3396","Sony"
"3397","Sony"
"3398","Sony"
"3399","Sony"
"3400","Acer"
"3401","Sony"
"3402","Acer"
"3403","Sony"
"3404","Acer"
"3405","Acer"
"3406","Sony"
"3407","Acer"
"3408","Sony"
"3409","Sony"
"3410","Sony"
"3411","Acer"
"3412","Acer"
"3413","Acer"
"3414","Sony"
"3415","Acer"
"3416","Sony"
"3417","Sony"
"3418","Acer"
"3419","Acer"
"3420","Sony"
"3421","Sony"
"3422","Sony"
"3423","Sony"
"3424","Sony"
"3425","Sony"
"3426","Sony"
"3427","Sony"
"3428","Sony"
"3429","Acer"
"3430","Sony"
"3431","Sony"
"3432","Acer"
"3433","Sony"
"3434","Sony"
"3435","Acer"
"3436","Acer"
"3437","Sony"
"3438","Sony"
"3439","Sony"
"3440","Sony"
"3441","Sony"
"3442","Acer"
"3443","Acer"
"3444","Sony"
"3445","Acer"
"3446","Sony"
"3447","Sony"
"3448","Acer"
"3449","Acer"
"3450","Sony"
"3451","Sony"
"3452","Sony"
"3453","Sony"
"3454","Sony"
"3455","Sony"
"3456","Acer"
"3457","Sony"
"3458","Sony"
"3459","Sony"
"3460","Acer"
"3461","Sony"
"3462","Sony"
"3463","Sony"
"3464","Sony"
"3465","Sony"
"3466","Sony"
"3467","Sony"
"3468","Sony"
"3469","Acer"
"3470","Acer"
"3471","Acer"
"3472","Sony"
"3473","Sony"
"3474","Acer"
"3475","Acer"
"3476","Acer"
"3477","Sony"
"3478","Acer"
"3479","Acer"
"3480","Sony"
"3481","Sony"
"3482","Sony"
"3483","Sony"
"3484","Acer"
"3485","Sony"
"3486","Sony"
"3487","Acer"
"3488","Acer"
"3489","Acer"
"3490","Acer"
"3491","Acer"
"3492","Sony"
"3493","Acer"
"3494","Acer"
"3495","Sony"
"3496","Acer"
"3497","Sony"
"3498","Sony"
"3499","Acer"
"3500","Sony"
"3501","Sony"
"3502","Sony"
"3503","Sony"
"3504","Acer"
"3505","Sony"
"3506","Sony"
"3507","Sony"
"3508","Acer"
"3509","Sony"
"3510","Sony"
"3511","Sony"
"3512","Sony"
"3513","Acer"
"3514","Sony"
"3515","Sony"
"3516","Sony"
"3517","Sony"
"3518","Sony"
"3519","Acer"
"3520","Sony"
"3521","Sony"
"3522","Sony"
"3523","Sony"
"3524","Sony"
"3525","Acer"
"3526","Acer"
"3527","Acer"
"3528","Sony"
"3529","Sony"
"3530","Sony"
"3531","Sony"
"3532","Sony"
"3533","Sony"
"3534","Sony"
"3535","Sony"
"3536","Sony"
"3537","Sony"
"3538","Acer"
"3539","Acer"
"3540","Sony"
"3541","Sony"
"3542","Sony"
"3543","Sony"
"3544","Sony"
"3545","Sony"
"3546","Acer"
"3547","Sony"
"3548","Sony"
"3549","Sony"
"3550","Sony"
"3551","Sony"
"3552","Sony"
"3553","Sony"
"3554","Sony"
"3555","Sony"
"3556","Acer"
"3557","Sony"
"3558","Sony"
"3559","Sony"
"3560","Acer"
"3561","Sony"
"3562","Sony"
"3563","Sony"
"3564","Sony"
"3565","Sony"
"3566","Sony"
"3567","Sony"
"3568","Acer"
"3569","Sony"
"3570","Sony"
"3571","Acer"
"3572","Sony"
"3573","Acer"
"3574","Sony"
"3575","Acer"
"3576","Sony"
"3577","Sony"
"3578","Acer"
"3579","Sony"
"3580","Sony"
"3581","Acer"
"3582","Sony"
"3583","Sony"
"3584","Sony"
"3585","Sony"
"3586","Sony"
"3587","Sony"
"3588","Sony"
"3589","Acer"
"3590","Acer"
"3591","Sony"
"3592","Sony"
"3593","Sony"
"3594","Sony"
"3595","Sony"
"3596","Acer"
"3597","Acer"
"3598","Acer"
"3599","Acer"
"3600","Sony"
"3601","Sony"
"3602","Sony"
"3603","Sony"
"3604","Acer"
"3605","Acer"
"3606","Sony"
"3607","Sony"
"3608","Acer"
"3609","Sony"
"3610","Acer"
"3611","Sony"
"3612","Sony"
"3613","Acer"
"3614","Acer"
"3615","Acer"
"3616","Acer"
"3617","Sony"
"3618","Acer"
"3619","Acer"
"3620","Sony"
"3621","Sony"
"3622","Sony"
"3623","Acer"
"3624","Sony"
"3625","Acer"
"3626","Sony"
"3627","Sony"
"3628","Sony"
"3629","Sony"
"3630","Acer"
"3631","Sony"
"3632","Sony"
"3633","Sony"
"3634","Acer"
"3635","Sony"
"3636","Acer"
"3637","Sony"
"3638","Sony"
"3639","Sony"
"3640","Sony"
"3641","Sony"
"3642","Acer"
"3643","Sony"
"3644","Sony"
"3645","Sony"
"3646","Acer"
"3647","Sony"
"3648","Sony"
"3649","Acer"
"3650","Sony"
"3651","Acer"
"3652","Sony"
"3653","Sony"
"3654","Acer"
"3655","Acer"
"3656","Sony"
"3657","Sony"
"3658","Sony"
"3659","Sony"
"3660","Sony"
"3661","Acer"
"3662","Sony"
"3663","Acer"
"3664","Sony"
"3665","Sony"
"3666","Acer"
"3667","Acer"
"3668","Sony"
"3669","Sony"
"3670","Acer"
"3671","Sony"
"3672","Acer"
"3673","Sony"
"3674","Sony"
"3675","Acer"
"3676","Acer"
"3677","Acer"
"3678","Acer"
"3679","Acer"
"3680","Acer"
"3681","Sony"
"3682","Acer"
"3683","Acer"
"3684","Acer"
"3685","Acer"
"3686","Sony"
"3687","Acer"
"3688","Acer"
"3689","Sony"
"3690","Acer"
"3691","Sony"
"3692","Acer"
"3693","Sony"
"3694","Acer"
"3695","Sony"
"3696","Sony"
"3697","Acer"
"3698","Sony"
"3699","Acer"
"3700","Sony"
"3701","Acer"
"3702","Acer"
"3703","Acer"
"3704","Sony"
"3705","Acer"
"3706","Acer"
"3707","Sony"
"3708","Sony"
"3709","Sony"
"3710","Sony"
"3711","Acer"
"3712","Sony"
"3713","Acer"
"3714","Sony"
"3715","Acer"
"3716","Sony"
"3717","Sony"
"3718","Sony"
"3719","Acer"
"3720","Acer"
"3721","Sony"
"3722","Sony"
"3723","Acer"
"3724","Sony"
"3725","Acer"
"3726","Sony"
"3727","Acer"
"3728","Acer"
"3729","Sony"
"3730","Sony"
"3731","Sony"
"3732","Sony"
"3733","Sony"
"3734","Sony"
"3735","Sony"
"3736","Sony"
"3737","Sony"
"3738","Sony"
"3739","Sony"
"3740","Acer"
"3741","Sony"
"3742","Sony"
"3743","Sony"
"3744","Sony"
"3745","Sony"
"3746","Acer"
"3747","Sony"
"3748","Sony"
"3749","Sony"
"3750","Acer"
"3751","Sony"
"3752","Sony"
"3753","Sony"
"3754","Acer"
"3755","Sony"
"3756","Acer"
"3757","Acer"
"3758","Sony"
"3759","Sony"
"3760","Sony"
"3761","Sony"
"3762","Sony"
"3763","Acer"
"3764","Sony"
"3765","Acer"
"3766","Sony"
"3767","Acer"
"3768","Acer"
"3769","Sony"
"3770","Acer"
"3771","Acer"
"3772","Sony"
"3773","Acer"
"3774","Sony"
"3775","Acer"
"3776","Acer"
"3777","Acer"
"3778","Acer"
"3779","Sony"
"3780","Sony"
"3781","Sony"
"3782","Sony"
"3783","Acer"
"3784","Sony"
"3785","Acer"
"3786","Sony"
"3787","Acer"
"3788","Acer"
"3789","Acer"
"3790","Acer"
"3791","Acer"
"3792","Sony"
"3793","Sony"
"3794","Sony"
"3795","Sony"
"3796","Acer"
"3797","Acer"
"3798","Sony"
"3799","Sony"
"3800","Acer"
"3801","Acer"
"3802","Sony"
"3803","Sony"
"3804","Acer"
"3805","Acer"
"3806","Sony"
"3807","Sony"
"3808","Sony"
"3809","Acer"
"3810","Sony"
"3811","Sony"
"3812","Acer"
"3813","Sony"
"3814","Sony"
"3815","Sony"
"3816","Acer"
"3817","Sony"
"3818","Sony"
"3819","Sony"
"3820","Acer"
"3821","Acer"
"3822","Acer"
"3823","Sony"
"3824","Acer"
"3825","Acer"
"3826","Sony"
"3827","Sony"
"3828","Sony"
"3829","Sony"
"3830","Sony"
"3831","Acer"
"3832","Sony"
"3833","Acer"
"3834","Sony"
"3835","Sony"
"3836","Sony"
"3837","Acer"
"3838","Acer"
"3839","Sony"
"3840","Acer"
"3841","Sony"
"3842","Sony"
"3843","Sony"
"3844","Acer"
"3845","Sony"
"3846","Sony"
"3847","Sony"
"3848","Acer"
"3849","Sony"
"3850","Acer"
"3851","Acer"
"3852","Acer"
"3853","Acer"
"3854","Acer"
"3855","Sony"
"3856","Sony"
"3857","Sony"
"3858","Sony"
"3859","Sony"
"3860","Acer"
"3861","Sony"
"3862","Sony"
"3863","Sony"
"3864","Acer"
"3865","Sony"
"3866","Sony"
"3867","Sony"
"3868","Acer"
"3869","Sony"
"3870","Acer"
"3871","Acer"
"3872","Acer"
"3873","Sony"
"3874","Acer"
"3875","Acer"
"3876","Sony"
"3877","Acer"
"3878","Acer"
"3879","Sony"
"3880","Sony"
"3881","Sony"
"3882","Acer"
"3883","Sony"
"3884","Acer"
"3885","Acer"
"3886","Acer"
"3887","Acer"
"3888","Acer"
"3889","Acer"
"3890","Sony"
"3891","Sony"
"3892","Acer"
"3893","Sony"
"3894","Sony"
"3895","Sony"
"3896","Acer"
"3897","Sony"
"3898","Acer"
"3899","Sony"
"3900","Sony"
"3901","Sony"
"3902","Sony"
"3903","Sony"
"3904","Acer"
"3905","Sony"
"3906","Sony"
"3907","Sony"
"3908","Sony"
"3909","Sony"
"3910","Sony"
"3911","Sony"
"3912","Sony"
"3913","Acer"
"3914","Sony"
"3915","Sony"
"3916","Sony"
"3917","Acer"
"3918","Sony"
"3919","Acer"
"3920","Sony"
"3921","Acer"
"3922","Sony"
"3923","Sony"
"3924","Sony"
"3925","Sony"
"3926","Sony"
"3927","Sony"
"3928","Acer"
"3929","Sony"
"3930","Sony"
"3931","Sony"
"3932","Sony"
"3933","Sony"
"3934","Acer"
"3935","Acer"
"3936","Acer"
"3937","Acer"
"3938","Acer"
"3939","Sony"
"3940","Sony"
"3941","Acer"
"3942","Acer"
"3943","Sony"
"3944","Sony"
"3945","Acer"
"3946","Acer"
"3947","Acer"
"3948","Sony"
"3949","Sony"
"3950","Sony"
"3951","Acer"
"3952","Acer"
"3953","Acer"
"3954","Sony"
"3955","Sony"
"3956","Acer"
"3957","Acer"
"3958","Acer"
"3959","Sony"
"3960","Sony"
"3961","Sony"
"3962","Sony"
"3963","Sony"
"3964","Acer"
"3965","Sony"
"3966","Acer"
"3967","Sony"
"3968","Sony"
"3969","Sony"
"3970","Sony"
"3971","Sony"
"3972","Acer"
"3973","Acer"
"3974","Sony"
"3975","Acer"
"3976","Acer"
"3977","Acer"
"3978","Acer"
"3979","Acer"
"3980","Acer"
"3981","Sony"
"3982","Acer"
"3983","Sony"
"3984","Sony"
"3985","Acer"
"3986","Sony"
"3987","Sony"
"3988","Acer"
"3989","Acer"
"3990","Acer"
"3991","Sony"
"3992","Sony"
"3993","Acer"
"3994","Sony"
"3995","Sony"
"3996","Acer"
"3997","Sony"
"3998","Sony"
"3999","Sony"
"4000","Sony"
"4001","Sony"
"4002","Acer"
"4003","Sony"
"4004","Sony"
"4005","Sony"
"4006","Acer"
"4007","Sony"
"4008","Sony"
"4009","Sony"
"4010","Sony"
"4011","Sony"
"4012","Sony"
"4013","Acer"
"4014","Acer"
"4015","Sony"
"4016","Sony"
"4017","Sony"
"4018","Acer"
"4019","Acer"
"4020","Acer"
"4021","Sony"
"4022","Sony"
"4023","Sony"
"4024","Acer"
"4025","Sony"
"4026","Acer"
"4027","Sony"
"4028","Sony"
"4029","Sony"
"4030","Acer"
"4031","Acer"
"4032","Acer"
"4033","Sony"
"4034","Sony"
"4035","Sony"
"4036","Acer"
"4037","Sony"
"4038","Sony"
"4039","Acer"
"4040","Acer"
"4041","Sony"
"4042","Acer"
"4043","Sony"
"4044","Acer"
"4045","Acer"
"4046","Acer"
"4047","Sony"
"4048","Sony"
"4049","Sony"
"4050","Acer"
"4051","Acer"
"4052","Sony"
"4053","Sony"
"4054","Acer"
"4055","Acer"
"4056","Sony"
"4057","Sony"
"4058","Sony"
"4059","Acer"
"4060","Acer"
"4061","Sony"
"4062","Acer"
"4063","Acer"
"4064","Acer"
"4065","Sony"
"4066","Sony"
"4067","Sony"
"4068","Sony"
"4069","Acer"
"4070","Sony"
"4071","Acer"
"4072","Sony"
"4073","Sony"
"4074","Sony"
"4075","Acer"
"4076","Acer"
"4077","Acer"
"4078","Sony"
"4079","Sony"
"4080","Sony"
"4081","Sony"
"4082","Sony"
"4083","Sony"
"4084","Sony"
"4085","Acer"
"4086","Acer"
"4087","Acer"
"4088","Acer"
"4089","Sony"
"4090","Sony"
"4091","Acer"
"4092","Sony"
"4093","Acer"
"4094","Sony"
"4095","Acer"
"4096","Acer"
"4097","Acer"
"4098","Sony"
"4099","Acer"
"4100","Sony"
"4101","Sony"
"4102","Acer"
"4103","Acer"
"4104","Sony"
"4105","Sony"
"4106","Acer"
"4107","Sony"
"4108","Sony"
"4109","Acer"
"4110","Acer"
"4111","Acer"
"4112","Acer"
"4113","Sony"
"4114","Sony"
"4115","Acer"
"4116","Sony"
"4117","Acer"
"4118","Acer"
"4119","Sony"
"4120","Sony"
"4121","Acer"
"4122","Acer"
"4123","Sony"
"4124","Acer"
"4125","Acer"
"4126","Sony"
"4127","Sony"
"4128","Sony"
"4129","Acer"
"4130","Sony"
"4131","Acer"
"4132","Sony"
"4133","Sony"
"4134","Acer"
"4135","Sony"
"4136","Sony"
"4137","Sony"
"4138","Sony"
"4139","Acer"
"4140","Acer"
"4141","Acer"
"4142","Acer"
"4143","Acer"
"4144","Sony"
"4145","Sony"
"4146","Acer"
"4147","Sony"
"4148","Sony"
"4149","Sony"
"4150","Sony"
"4151","Sony"
"4152","Sony"
"4153","Sony"
"4154","Sony"
"4155","Sony"
"4156","Sony"
"4157","Acer"
"4158","Acer"
"4159","Sony"
"4160","Sony"
"4161","Sony"
"4162","Acer"
"4163","Sony"
"4164","Acer"
"4165","Sony"
"4166","Sony"
"4167","Acer"
"4168","Acer"
"4169","Sony"
"4170","Acer"
"4171","Sony"
"4172","Sony"
"4173","Acer"
"4174","Sony"
"4175","Sony"
"4176","Acer"
"4177","Sony"
"4178","Acer"
"4179","Sony"
"4180","Sony"
"4181","Sony"
"4182","Sony"
"4183","Sony"
"4184","Acer"
"4185","Acer"
"4186","Sony"
"4187","Sony"
"4188","Acer"
"4189","Sony"
"4190","Sony"
"4191","Sony"
"4192","Sony"
"4193","Sony"
"4194","Sony"
"4195","Sony"
"4196","Acer"
"4197","Sony"
"4198","Sony"
"4199","Sony"
"4200","Sony"
"4201","Sony"
"4202","Sony"
"4203","Acer"
"4204","Sony"
"4205","Sony"
"4206","Sony"
"4207","Acer"
"4208","Sony"
"4209","Acer"
"4210","Sony"
"4211","Sony"
"4212","Acer"
"4213","Acer"
"4214","Sony"
"4215","Sony"
"4216","Sony"
"4217","Sony"
"4218","Acer"
"4219","Sony"
"4220","Sony"
"4221","Sony"
"4222","Acer"
"4223","Sony"
"4224","Sony"
"4225","Sony"
"4226","Sony"
"4227","Acer"
"4228","Acer"
"4229","Sony"
"4230","Sony"
"4231","Sony"
"4232","Sony"
"4233","Acer"
"4234","Sony"
"4235","Sony"
"4236","Sony"
"4237","Acer"
"4238","Acer"
"4239","Sony"
"4240","Sony"
"4241","Sony"
"4242","Sony"
"4243","Sony"
"4244","Sony"
"4245","Acer"
"4246","Sony"
"4247","Sony"
"4248","Sony"
"4249","Sony"
"4250","Sony"
"4251","Acer"
"4252","Acer"
"4253","Acer"
"4254","Sony"
"4255","Acer"
"4256","Sony"
"4257","Sony"
"4258","Acer"
"4259","Acer"
"4260","Acer"
"4261","Sony"
"4262","Sony"
"4263","Sony"
"4264","Acer"
"4265","Sony"
"4266","Sony"
"4267","Sony"
"4268","Sony"
"4269","Acer"
"4270","Acer"
"4271","Acer"
"4272","Sony"
"4273","Sony"
"4274","Sony"
"4275","Sony"
"4276","Sony"
"4277","Sony"
"4278","Sony"
"4279","Acer"
"4280","Sony"
"4281","Sony"
"4282","Sony"
"4283","Sony"
"4284","Sony"
"4285","Sony"
"4286","Sony"
"4287","Sony"
"4288","Acer"
"4289","Acer"
"4290","Acer"
"4291","Sony"
"4292","Sony"
"4293","Sony"
"4294","Sony"
"4295","Sony"
"4296","Sony"
"4297","Sony"
"4298","Sony"
"4299","Sony"
"4300","Sony"
"4301","Acer"
"4302","Acer"
"4303","Sony"
"4304","Acer"
"4305","Acer"
"4306","Sony"
"4307","Sony"
"4308","Sony"
"4309","Sony"
"4310","Acer"
"4311","Sony"
"4312","Acer"
"4313","Sony"
"4314","Acer"
"4315","Acer"
"4316","Acer"
"4317","Sony"
"4318","Sony"
"4319","Sony"
"4320","Sony"
"4321","Acer"
"4322","Acer"
"4323","Sony"
"4324","Acer"
"4325","Sony"
"4326","Sony"
"4327","Acer"
"4328","Acer"
"4329","Sony"
"4330","Acer"
"4331","Sony"
"4332","Sony"
"4333","Sony"
"4334","Sony"
"4335","Acer"
"4336","Sony"
"4337","Sony"
"4338","Acer"
"4339","Sony"
"4340","Acer"
"4341","Acer"
"4342","Sony"
"4343","Sony"
"4344","Acer"
"4345","Sony"
"4346","Sony"
"4347","Sony"
"4348","Sony"
"4349","Sony"
"4350","Sony"
"4351","Acer"
"4352","Acer"
"4353","Acer"
"4354","Sony"
"4355","Sony"
"4356","Acer"
"4357","Sony"
"4358","Sony"
"4359","Sony"
"4360","Acer"
"4361","Sony"
"4362","Sony"
"4363","Acer"
"4364","Sony"
"4365","Sony"
"4366","Sony"
"4367","Acer"
"4368","Acer"
"4369","Sony"
"4370","Acer"
"4371","Sony"
"4372","Sony"
"4373","Acer"
"4374","Sony"
"4375","Sony"
"4376","Sony"
"4377","Sony"
"4378","Acer"
"4379","Acer"
"4380","Acer"
"4381","Acer"
"4382","Sony"
"4383","Acer"
"4384","Sony"
"4385","Sony"
"4386","Sony"
"4387","Sony"
"4388","Sony"
"4389","Acer"
"4390","Sony"
"4391","Acer"
"4392","Sony"
"4393","Sony"
"4394","Sony"
"4395","Acer"
"4396","Sony"
"4397","Sony"
"4398","Acer"
"4399","Sony"
"4400","Sony"
"4401","Sony"
"4402","Sony"
"4403","Acer"
"4404","Acer"
"4405","Sony"
"4406","Sony"
"4407","Sony"
"4408","Acer"
"4409","Sony"
"4410","Sony"
"4411","Sony"
"4412","Acer"
"4413","Sony"
"4414","Acer"
"4415","Acer"
"4416","Sony"
"4417","Sony"
"4418","Acer"
"4419","Sony"
"4420","Acer"
"4421","Sony"
"4422","Acer"
"4423","Sony"
"4424","Sony"
"4425","Acer"
"4426","Sony"
"4427","Acer"
"4428","Acer"
"4429","Sony"
"4430","Sony"
"4431","Acer"
"4432","Sony"
"4433","Acer"
"4434","Sony"
"4435","Acer"
"4436","Acer"
"4437","Sony"
"4438","Acer"
"4439","Sony"
"4440","Acer"
"4441","Sony"
"4442","Sony"
"4443","Sony"
"4444","Acer"
"4445","Acer"
"4446","Acer"
"4447","Sony"
"4448","Sony"
"4449","Sony"
"4450","Sony"
"4451","Acer"
"4452","Acer"
"4453","Sony"
"4454","Sony"
"4455","Acer"
"4456","Sony"
"4457","Sony"
"4458","Acer"
"4459","Sony"
"4460","Sony"
"4461","Acer"
"4462","Sony"
"4463","Sony"
"4464","Acer"
"4465","Acer"
"4466","Sony"
"4467","Sony"
"4468","Sony"
"4469","Sony"
"4470","Sony"
"4471","Acer"
"4472","Sony"
"4473","Sony"
"4474","Sony"
"4475","Sony"
"4476","Sony"
"4477","Acer"
"4478","Acer"
"4479","Acer"
"4480","Sony"
"4481","Acer"
"4482","Sony"
"4483","Sony"
"4484","Acer"
"4485","Acer"
"4486","Acer"
"4487","Acer"
"4488","Sony"
"4489","Acer"
"4490","Acer"
"4491","Sony"
"4492","Acer"
"4493","Acer"
"4494","Sony"
"4495","Acer"
"4496","Sony"
"4497","Sony"
"4498","Acer"
"4499","Sony"
"4500","Sony"
"4501","Sony"
"4502","Acer"
"4503","Sony"
"4504","Sony"
"4505","Sony"
"4506","Sony"
"4507","Acer"
"4508","Acer"
"4509","Acer"
"4510","Sony"
"4511","Sony"
"4512","Sony"
"4513","Acer"
"4514","Acer"
"4515","Sony"
"4516","Sony"
"4517","Sony"
"4518","Sony"
"4519","Sony"
"4520","Sony"
"4521","Acer"
"4522","Sony"
"4523","Acer"
"4524","Sony"
"4525","Acer"
"4526","Acer"
"4527","Sony"
"4528","Acer"
"4529","Sony"
"4530","Acer"
"4531","Sony"
"4532","Sony"
"4533","Acer"
"4534","Acer"
"4535","Sony"
"4536","Sony"
"4537","Acer"
"4538","Sony"
"4539","Acer"
"4540","Sony"
"4541","Sony"
"4542","Acer"
"4543","Acer"
"4544","Acer"
"4545","Sony"
"4546","Sony"
"4547","Sony"
"4548","Sony"
"4549","Sony"
"4550","Sony"
"4551","Acer"
"4552","Sony"
"4553","Acer"
"4554","Acer"
"4555","Sony"
"4556","Sony"
"4557","Sony"
"4558","Acer"
"4559","Acer"
"4560","Sony"
"4561","Sony"
"4562","Acer"
"4563","Sony"
"4564","Sony"
"4565","Acer"
"4566","Sony"
"4567","Acer"
"4568","Acer"
"4569","Acer"
"4570","Acer"
"4571","Sony"
"4572","Acer"
"4573","Sony"
"4574","Acer"
"4575","Sony"
"4576","Acer"
"4577","Sony"
"4578","Sony"
"4579","Acer"
"4580","Acer"
"4581","Acer"
"4582","Sony"
"4583","Sony"
"4584","Sony"
"4585","Acer"
"4586","Acer"
"4587","Acer"
"4588","Acer"
"4589","Acer"
"4590","Acer"
"4591","Sony"
"4592","Sony"
"4593","Sony"
"4594","Sony"
"4595","Acer"
"4596","Acer"
"4597","Sony"
"4598","Acer"
"4599","Sony"
"4600","Acer"
"4601","Sony"
"4602","Sony"
"4603","Sony"
"4604","Sony"
"4605","Acer"
"4606","Sony"
"4607","Sony"
"4608","Sony"
"4609","Sony"
"4610","Sony"
"4611","Acer"
"4612","Acer"
"4613","Acer"
"4614","Sony"
"4615","Sony"
"4616","Sony"
"4617","Sony"
"4618","Sony"
"4619","Sony"
"4620","Acer"
"4621","Sony"
"4622","Acer"
"4623","Acer"
"4624","Sony"
"4625","Sony"
"4626","Acer"
"4627","Acer"
"4628","Sony"
"4629","Sony"
"4630","Sony"
"4631","Acer"
"4632","Acer"
"4633","Sony"
"4634","Sony"
"4635","Sony"
"4636","Sony"
"4637","Acer"
"4638","Sony"
"4639","Sony"
"4640","Sony"
"4641","Sony"
"4642","Sony"
"4643","Acer"
"4644","Sony"
"4645","Acer"
"4646","Sony"
"4647","Sony"
"4648","Acer"
"4649","Acer"
"4650","Sony"
"4651","Sony"
"4652","Sony"
"4653","Acer"
"4654","Acer"
"4655","Sony"
"4656","Acer"
"4657","Sony"
"4658","Acer"
"4659","Sony"
"4660","Acer"
"4661","Acer"
"4662","Sony"
"4663","Sony"
"4664","Sony"
"4665","Sony"
"4666","Sony"
"4667","Acer"
"4668","Acer"
"4669","Acer"
"4670","Acer"
"4671","Sony"
"4672","Acer"
"4673","Acer"
"4674","Sony"
"4675","Acer"
"4676","Sony"
"4677","Acer"
"4678","Acer"
"4679","Sony"
"4680","Sony"
"4681","Acer"
"4682","Sony"
"4683","Sony"
"4684","Sony"
"4685","Acer"
"4686","Sony"
"4687","Sony"
"4688","Acer"
"4689","Acer"
"4690","Sony"
"4691","Sony"
"4692","Sony"
"4693","Sony"
"4694","Acer"
"4695","Sony"
"4696","Sony"
"4697","Sony"
"4698","Acer"
"4699","Sony"
"4700","Acer"
"4701","Acer"
"4702","Sony"
"4703","Sony"
"4704","Sony"
"4705","Acer"
"4706","Acer"
"4707","Sony"
"4708","Acer"
"4709","Sony"
"4710","Acer"
"4711","Sony"
"4712","Sony"
"4713","Sony"
"4714","Sony"
"4715","Acer"
"4716","Sony"
"4717","Acer"
"4718","Sony"
"4719","Sony"
"4720","Sony"
"4721","Acer"
"4722","Sony"
"4723","Sony"
"4724","Sony"
"4725","Sony"
"4726","Sony"
"4727","Sony"
"4728","Acer"
"4729","Sony"
"4730","Acer"
"4731","Sony"
"4732","Sony"
"4733","Sony"
"4734","Sony"
"4735","Sony"
"4736","Acer"
"4737","Sony"
"4738","Acer"
"4739","Acer"
"4740","Acer"
"4741","Acer"
"4742","Sony"
"4743","Acer"
"4744","Sony"
"4745","Sony"
"4746","Sony"
"4747","Sony"
"4748","Acer"
"4749","Acer"
"4750","Sony"
"4751","Sony"
"4752","Sony"
"4753","Sony"
"4754","Acer"
"4755","Sony"
"4756","Sony"
"4757","Sony"
"4758","Sony"
"4759","Sony"
"4760","Acer"
"4761","Sony"
"4762","Sony"
"4763","Acer"
"4764","Acer"
"4765","Sony"
"4766","Sony"
"4767","Acer"
"4768","Acer"
"4769","Acer"
"4770","Sony"
"4771","Sony"
"4772","Acer"
"4773","Sony"
"4774","Acer"
"4775","Sony"
